0820230514621900000609005FELIPE                   ORTOLA                   CODINA                   M00000000          069S
0820230514621900000609005HUGO                     GOMAR                    CALABUIG                 M00000000          086S
0820230514621900000609005JORDI                    ESCRIVA                  GARCIA                   M00000000          073S
0820230514621900000609005LORENA                   JUAN                     CALABUIG                 F00000000          080S
0820230514621900000609005NOELIA                   MONTANER                 MONTANER                 M00000000          052S
0820230514621900003001300FERNANDO JUAN DE LA CRUZ SANTOS                   HERNÁNDEZ                M00000000          013N
0820230514622400000600200GUILLERMO VICENTE        DIAZ                     IGLESIAS                 M00000000          002N
0820230514622400000600200JORGE ANTONIO            BARROSA                  DENIS                    M00000000          002N
0820230514622400000600200JORGE ANTONIO            ESPINOSA                 MARTINEZ                 M00000000          001N
0820230514622400000600200MARI CARMEN              GIMENO                   SANGÜESA                 F00000000          002N
0820230514622400000600200ROSARIO VICENTA          IGLESIAS                 TRILLES                  F00000000          002N
0820230514622400000700300CARLOS                   GARCIA                   DE PEDRAZA               M00000000          003N
0820230514622400000700300FRANCISCO VICENTE        SOLIVA                   GARCIA                   M00000000          003N
0820230514622400000700300FRANCISCO VICENTE        VALERO                   SIERRA                   M00000000          001N
0820230514622400000700300JOSE MIGUEL              AGUILERA                 VARGAS                   M00000000          002N
0820230514622400000700300JUAN ANTONIO             GEA                      OLIVER                   M00000000          004N
0820230514622400003002700BERTA MILDREY            GARCIA                   CORTES                   F00000000          012N
0820230514622400003002700JOSE                     RIPOLL                   MUÑOZ                    M00000000          048N
0820230514622400003002700JOSE VICENTE             HERNANDEZ                GIMENO                   M00000000          015N
